2.69142357103  0.303460755321
1.00657132848  0.401874533619
0.692383317399  0.505228773903
0.4865575686  0.5
0.294389750668  0.59055338197
0.196108459755  0.5
1.20718029124  0.5
1.00657132848  0.697506593912
1.68150785858  0.59055338197
3.99728956383  0.596729122194
7.6731968653  0.895327764846
2.90055859801  1.00387779414
2.47081176508  1.00387779414
2.69142357103  1.18568685283
1.59398748404  0.798515328441
1.19434373985  0.858835056352
1.18164368593  1.01437589417
0.848320132225  1.01437589417
0.635629733271  1.01437589417
0.804166133583  1.28858948353
0.894898475184  1.4906222335
0.995867952457  1.3715859142
1.18164368593  1.50621048677
1.31496601087  1.47519530804
1.34338385663  1.38592933947
1.00657132848  1.76058400246
1.73631012572  1.47519530804
1.71784707235  1.76058400246
2.36738267561  1.4906222335
2.99509112509  1.47519530804
3.82996155214  1.17341580099
5.45012893873  1.50621048677
3.33302083854  2.03661887013
4.21676699592  2.40546432308
0.795615033162  2.40546432308
1.79289846153  2.53389889102
2.29266218882  2.53389889102
2.47081176508  2.53389889102
2.86971550874  2.6691909451
2.60647554743  2.6691909451
2.69142357103  2.99280511933
2.26828316589  3.02410252194
1.87122878695  3.02410252194
1.91166807634  3.60914008668
2.29266218882  3.72355656923
2.47081176508  3.46203496801
1.99518735293  4.35240239373
2.24416337729  4.30735799161
2.52420869478  4.30735799161
2.55133835062  5.0874496586
2.24416337729  5.03479801763
1.73631012572  5.0874496586
1.99518735293  5.9466339937
2.47081176508  6.00882120298
2.60647554743  6.73733398146
2.96324282421  6.66760716082
3.29757916211  5.9466339937
3.40505104413  5.14065190662
3.78923565674  4.08903291772
4.1719280049  4.0467142104
3.44164780538  3.60914008668
3.36884343453  2.99280511933
3.78923565674  3.05572721863
4.95018679233  2.96183162353
5.93675556276  2.99280511933
5.93675556276  4.0467142104
7.04423684722  5.03479801763
7.43101168291  5.41512590327
9.91752978731  4.08903291772
7.6731968653  4.9311238222
0.804166133583  4.0467142104
1.51102243519  7.55417204879
2.0166312004  8.92228370279
2.0166312004  9.90049141055
2.03830552176  11.9393876323
3.33302083854  8.64812207839
3.33302083854  7.71299440604
5.11151904995  7.47599151017
5.45012893873  7.55417204879
6.74936250132  6.80778997366
7.43101168291  7.79365341377
8.26943680714  6.80778997366
12.6820040497  6.80778997366
14.8877775338  5.03479801763
5.87362707367  9.20513676281
7.04423684722  12.9755755544
3.99728956383  11.9393876323
8.35831494747  16.6556032017
32.1448489335  24.7313095175
5.45012893873  33.4403804044
4.4482951795  33.4403804044
6.46683170402  39.4966594843
2.22030006647  33.7900847811
11.1551214021  42.0405897294
13.962818005  60.5064021621
25.4079609926  49.6544248894
34.2742675302  67.1401106313
14.4178822372  99.6939490548
4.95018679233  85.2899215961
24.6060225339  217.532535154
31.1302775315  188.049078315
49.2973238516  188.049078315
1.75497161605  9.79802806366
3.44164780538  11.8158230974
10.0241212789  19.8777669563
121.009216449  14.8546208251
8.53894722468  60.5064021621
22.1112568103  69.2685775546
22.1112568103  111.78089812
1.18164368593  151.14427129
13.6674495543  143.483291111
13.962818005  160.879284026
55.4490527537  125.33327552
54.8594352623  198.089552369
69.4053434512  190.015610541
210.981312641  143.483291111
